FILE,VALID,USE,COMMENT,T_START,T_STOP,N_RAMPS,P_GUN_START,P_GUN_STOP,P_MAG_START,P_MAG_STOP,P_COLL_START,P_COLL_STOP,P_INJ1_START,P_INJ1_STOP,P_INJ2_START,P_INJ2_STOP,U_CATHODE,U_FOCUS_ON,U_FOCUS_OFF,U_TRAP,U_BARRIER,BARRIER_RAMP,U_DUMP_PULSE,U_DT_LOW,U_DT_HIGH,TAU_BREED,TAU_DUMP,TAU_RAMP,I_BEAM,U_HEAT,I_HEAT,U_BUCKING_COIL,I_BUCKING_COIL,U_COLL_COIL,I_COLL_COIL,B_MAGNET_FRINGE,I_MAGNET,ADC1_CUT_LOW,ADC1_CUT_HIGH,ADC2_CUT_LOW,ADC2_CUT_HIGH,ADC3_CUT_LOW,ADC3_CUT_HIGH,ADC4_CUT_LOW,ADC4_CUT_HIGH,ADC1_CALIB_LOW,ADC1_CALIB_HIGH,ADC2_CALIB_LOW,ADC2_CALIB_HIGH,ADC3_CALIB_LOW,ADC3_CALIB_HIGH,ADC4_CALIB_LOW,ADC4_CALIB_HIGH
#,,,,,,,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,mbar,V,V,V,V,V,,V,V,V,s,s,s,A,V,A,V,A,V,A,T,A,,,,,,,,,eV,eV,V,V,s,s,V,V
#String,Boolean,Boolean,String,Datetime,Datetime,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Boolean,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float,Float
Fe_DR_018.lst,True,True,"First clean scan; Active dump 1000ms, 50ms after beam stop",2020-07-24T20:08+0200,2020-07-25T19:26+0200,20,1.6600000000000001e-09,1.63e-09,6.41e-09,5.3000000000000003e-09,3.1e-09,2.4800000000000001e-09,NaN,NaN,1.1999999999999999e-07,9.9999999999999995e-08,-2000,-500,-2500,0,130,False,400,2400,3200,7,3,4188.7902050000002,0.070000000000000007,,,,,,,,,,,,,760,6378
Fe_DR_019.lst,True,True,,2020-07-25T19:50+0200,2020-07-26T20:17+0200,21,1.63e-09,1.4700000000000001e-09,5.3000000000000003e-09,4.2899999999999999e-09,2.4800000000000001e-09,2.0099999999999999e-09,NaN,NaN,5.5999999999999999e-08,7.4999999999999997e-08,,,,,,False
Fe_DR_020.lst,True,True,,2020-07-26T20:27+0200,2020-07-27T19:42+0200,20,1.4599999999999999e-09,1.5300000000000001e-09,4.25e-09,1.5300000000000001e-09,2.0000000000000001e-09,1.9399999999999999e-09,NaN,NaN,1.2e-08,1.4999999999999999e-08,,,,,,False
Fe_DR_021.lst,True,True,,2020-07-27T19:53+0200,2020-07-28T12:10+0200,14,1.5e-09,1.3999999999999999e-09,3.7e-09,3.1599999999999998e-09,1.9599999999999998e-09,1.6999999999999999e-09,NaN,NaN,1.1000000000000001e-07,9.0999999999999994e-08,-2000,-500,-2500,0,60,False,400,2400,3200,7,3,4188.7902050000002,0.070000000000000007,,,,,,,,,,,,,760,6378
Fe_DR_022.lst,True,True,,2020-07-28T12:15+0200,2020-07-28T21:33+0200,8,1.39e-09,1.4200000000000001e-09,3.1599999999999998e-09,2.9899999999999998e-09,1.6600000000000001e-09,1.7200000000000001e-09,NaN,NaN,9.2000000000000003e-08,9.0999999999999994e-08,,,,,90,False
Fe_DR_023.lst,True,True,,2020-07-28T21:35+0200,2020-07-29T09:13+0200,10,1.4200000000000001e-09,1.25e-09,2.98e-09,2.6500000000000002e-09,1.7100000000000001e-09,1.37e-09,NaN,NaN,8.9999999999999999e-08,7.4999999999999997e-08,,,,,200,False
Fe_DR_024.lst,True,True,,2020-07-29T09:22+0200,2020-07-29T21:00+0200,10,1.2300000000000001e-09,1.38e-09,2.6500000000000002e-09,2.6500000000000002e-09,1.3399999999999999e-09,1.61e-09,NaN,NaN,2.7000000000000001e-07,1.4999999999999999e-07,-2000,-500,-2500,0,200,False,400,2400,3200,7,3,4188.7902050000002,0.071999999999999995,,,2.2000000000000002,6.7000000000000002,4.5,8.3000000000000007,,,,,,,760,6378
Fe_DR_025.lst,True,True,,2020-07-29T21:05+0200,2020-07-30T18:00+0200,18,1.39e-09,1.33e-09,2.6500000000000002e-09,2.57e-09,1.6000000000000001e-09,1.56e-09,NaN,NaN,1.6e-07,9.3999999999999995e-08,,,,,,False
Fe_DR_026.lst,True,True,,2020-07-30T18:20+0200,2020-07-31T11:47+0200,15,1.3999999999999999e-09,1.26e-09,2.5599999999999998e-09,2.1799999999999999e-09,1.55e-09,1.31e-09,NaN,NaN,9.3999999999999995e-08,9.9999999999999995e-08,-2000,-900,-2500,0,250,False,400,2400,3200,7,3,4188.7902050000002,0.051999999999999998,,,,,,,,,,,,,760,6378
Fe_DR_027.lst,True,True,,2020-07-31T11:53+0200,2020-08-01T11:09+0200,20,1.25e-09,1.3000000000000001e-09,2.1999999999999998e-09,2.0000000000000001e-09,1.3000000000000001e-09,1.3000000000000001e-09,NaN,NaN,9.9999999999999995e-08,1.1000000000000001e-07,,-1300,-2500,,,False,,,,,,,0.032000000000000001
