x-axis,1
second,Volt
-0.000500064821562,-2.49388
-0.000500004821562,-2.49388
-0.000499944821562,-2.47378
-0.000499884821562,-2.49388
-0.000499824821562,-2.49388
-0.000499764821562,-2.51398
-0.000499704821562,-2.49388
-0.000499644821562,-2.49388
-0.000499584821562,-2.49388
-0.000499524821562,-2.49388
-0.000499464821562,-2.49388
-0.000499404821562,-2.49388
-0.000499344821562,-2.49388
-0.000499284821562,-2.49388
-0.000499224821562,-2.49388
-0.000499164821562,-2.49388
-0.000499104821562,-2.49388
-0.000499044821562,-2.47378
-0.000498984821562,-2.49388
-0.000498924821562,-2.49388
-0.000498864821562,-2.49388
-0.000498804821562,-2.51398
-0.000498744821562,-2.49388
-0.000498684821562,-2.49388
-0.000498624821562,-2.49388
-0.000498564821562,-2.49388
-0.000498504821562,-2.49388
-0.000498444821562,-2.47378
-0.000498384821562,-2.49388
-0.000498324821562,-2.49388
-0.000498264821562,-2.47378
-0.000498204821562,-2.49388
-0.000498144821562,-2.47378
-0.000498084821562,-2.49388
-0.000498024821562,-2.49388
-0.000497964821562,-2.49388
-0.000497904821562,-2.49388
-0.000497844821562,-2.49388
-0.000497784821562,-2.49388
-0.000497724821562,-2.51398
-0.000497664821562,-2.51398
-0.000497604821562,-2.49388
-0.000497544821562,-2.47378
-0.000497484821562,-2.49388
-0.000497424821562,-2.49388
-0.000497364821562,-2.49388
-0.000497304821562,-2.49388
-0.000497244821562,-2.47378
-0.000497184821562,-2.49388
-0.000497124821562,-2.49388
-0.000497064821562,-2.47378
-0.000497004821562,-2.49388
-0.000496944821562,-2.47378
-0.000496884821562,-2.49388
-0.000496824821562,-2.49388
-0.000496764821562,-2.49388
-0.000496704821562,-2.49388
-0.000496644821562,-2.49388
-0.000496584821562,-2.49388
-0.000496524821562,-2.49388
-0.000496464821562,-2.49388
-0.000496404821562,-2.47378
-0.000496344821562,-2.49388
-0.000496284821562,-2.49388
-0.000496224821562,-2.49388
-0.000496164821562,-2.49388
-0.000496104821562,-2.49388
-0.000496044821562,-2.49388
-0.000495984821562,-2.51398
-0.000495924821562,-2.49388
-0.000495864821562,-2.49388
-0.000495804821562,-2.49388
-0.000495744821562,-2.49388
-0.000495684821562,-2.49388
-0.000495624821562,-2.49388
-0.000495564821562,-2.51398
-0.000495504821562,-2.47378
-0.000495444821562,-2.49388
-0.000495384821562,-2.49388
-0.000495324821562,-2.49388
-0.000495264821562,-2.49388
-0.000495204821562,-2.49388
-0.000495144821562,-2.49388
-0.000495084821562,-2.49388
-0.000495024821562,-2.49388
-0.000494964821562,-2.47378
-0.000494904821562,-2.49388
-0.000494844821562,-2.49388
-0.000494784821562,-2.49388
-0.000494724821562,-2.49388
-0.000494664821562,-2.49388
-0.000494604821562,-2.47378
-0.000494544821562,-2.49388
-0.000494484821562,-2.47378
-0.000494424821562,-2.47378
-0.000494364821562,-2.49388
-0.000494304821562,-2.49388
-0.000494244821562,-2.49388
-0.000494184821562,-2.49388
-0.000494124821562,-2.49388
-0.000494064821562,-2.47378
-0.000494004821562,-2.49388
-0.000493944821562,-2.47378
-0.000493884821562,-2.49388
-0.000493824821562,-2.51398
-0.000493764821562,-2.49388
-0.000493704821562,-2.51398
-0.000493644821562,-2.49388
-0.000493584821562,-2.51398
-0.000493524821562,-2.49388
-0.000493464821562,-2.51398
-0.000493404821562,-2.49388
-0.000493344821562,-2.49388
-0.000493284821562,-2.49388
-0.000493224821562,-2.49388
-0.000493164821562,-2.49388
-0.000493104821562,-2.49388
-0.000493044821562,-2.49388
-0.000492984821562,-2.49388
-0.000492924821562,-2.47378
-0.000492864821562,-2.49388
-0.000492804821562,-2.47378
-0.000492744821562,-2.51398
-0.000492684821562,-2.47378
-0.000492624821562,-2.49388
-0.000492564821562,-2.49388
-0.000492504821562,-2.49388
-0.000492444821562,-2.49388
-0.000492384821562,-2.49388
-0.000492324821562,-2.49388
-0.000492264821562,-2.51398
-0.000492204821562,-2.49388
-0.000492144821562,-2.47378
-0.000492084821562,-2.49388
-0.000492024821562,-2.49388
-0.000491964821562,-2.49388
-0.000491904821562,-2.49388
-0.000491844821562,-2.49388
-0.000491784821562,-2.47378
-0.000491724821562,-2.47378
-0.000491664821562,-2.49388
-0.000491604821562,-2.49388
-0.000491544821562,-2.49388
-0.000491484821562,-2.47378
-0.000491424821562,-2.47378
-0.000491364821562,-2.49388
-0.000491304821562,-2.51398
-0.000491244821562,-2.49388
-0.000491184821562,-2.49388
-0.000491124821562,-2.47378
-0.000491064821562,-2.49388
-0.000491004821562,-2.49388
-0.000490944821562,-2.47378
-0.000490884821562,-2.51398
-0.000490824821562,-2.49388
-0.000490764821562,-2.51398
-0.000490704821562,-2.49388
-0.000490644821562,-2.49388
-0.000490584821562,-2.49388
-0.000490524821562,-2.49388
-0.000490464821562,-2.47378
-0.000490404821562,-2.51398
-0.000490344821562,-2.49388
-0.000490284821562,-2.51398
-0.000490224821562,-2.49388
-0.000490164821562,-2.49388
-0.000490104821562,-2.49388
-0.000490044821562,-2.49388
-0.000489984821562,-2.49388
-0.000489924821562,-2.51398
-0.000489864821562,-2.49388
-0.000489804821562,-2.49388
-0.000489744821562,-2.49388
-0.000489684821562,-2.49388
-0.000489624821562,-2.47378
-0.000489564821562,-2.49388
-0.000489504821562,-2.49388
-0.000489444821562,-2.47378
-0.000489384821562,-2.49388
-0.000489324821562,-2.49388
-0.000489264821562,-2.49388
-0.000489204821562,-2.49388
-0.000489144821562,-2.49388
-0.000489084821562,-2.49388
-0.000489024821562,-2.51398
-0.000488964821562,-2.49388
-0.000488904821562,-2.47378
-0.000488844821562,-2.47378
-0.000488784821562,-2.49388
-0.000488724821562,-2.49388
-0.000488664821562,-2.49388
-0.000488604821562,-2.49388
-0.000488544821562,-2.49388
-0.000488484821562,-2.49388
-0.000488424821562,-2.47378
-0.000488364821562,-2.47378
-0.000488304821562,-2.49388
-0.000488244821562,-2.51398
-0.000488184821562,-2.49388
-0.000488124821562,-2.49388
-0.000488064821562,-2.49388
-0.000488004821562,-2.49388
-0.000487944821562,-2.49388
-0.000487884821562,-2.49388
-0.000487824821562,-2.47378
-0.000487764821562,-2.51398
-0.000487704821562,-2.49388
-0.000487644821562,-2.47378
-0.000487584821562,-2.49388
-0.000487524821562,-2.47378
-0.000487464821562,-2.47378
-0.000487404821562,-2.49388
-0.000487344821562,-2.49388
-0.000487284821562,-2.49388
-0.000487224821562,-2.49388
-0.000487164821562,-2.49388
